ID	CD_MCA
020052107	0201189
020052108	0201190
020052109	0201191
020052110	0201192
020052111	0201193
020052201	0201194
020052202	0201195
020052203	0201196
020052204	0201197
020112002	0201198
020112003	0201199
020112004	0201200
020112005	0201201
020112006	0201202
020112007	0201203
020112008	0201204
020112009	0201205
020112010	0201206
020112011	0201207
020112101	0201208
020112102	0201209
020112103	0201210
020112104	0201211
020112105	0201212
020112106	0201213
020112107	0201214
020112108	0201215
020112109	0201216
020112110	0201217
020112111	0201218
020112201	0201219
020112202	0201220
020122002	0201221
020122003	0201222
020122004	0201223
020122005	0201224
020122006	0201225
020122007	0201226
020122008	0201227
020122101	0201228
020122102	0201229
020122103	0201230
020122104	0201231
020122105	0201232
020122106	0201233
020122107	0201234
020122108	0201235
020122109	0201236
020122110	0201237
020122201	0201238
020122202	0201239
020122203	0201240
020122204	0201241
020122205	0201242
020122206	0201243
020141308	0201244
020141309	0201245
020141310	0201246
020141311	0201247
020141312	0201248
020141401	0201249
020141402	0201250
020141403	0201251
020141404	0201252
020141405	0201253
020141406	0201254
020141407	0201255
020141408	0201256
020141409	0201257
020141410	0201258
020141411	0201259
020141501	0201260
020141502	0201261
020141503	0201262
020141504	0201263
020141505	0201264
020141506	0201265
020141507	0201266
060280312	0600001
060280401	0600002
060280402	0600003
060280403	0600004
060280404	0600005
060280405	0600006
060280406	0600007
060280407	0600008
060280408	0600009
060280409	0600010
060280410	0600011
060280411	0600012
060280412	0600013
060280501	0600014
060280502	0600015
060280503	0600016
060280504	0600017
060280505	0600018
060280506	0600019
060280507	0600020
060280508	0600021
060280509	0600022
060280510	0600023
060280511	0600024
060560401	0600025
060560402	0600026
060560403	0600027
060560404	0600028
060560405	0600029
060560406	0600030
060560407	0600031
060560408	0600032
060560409	0600033
060560410	0600034
060560501	0600035
060560502	0600036
060560503	0600037
060560504	0600038
060560505	0600039
060560506	0600040
060560507	0600041
060560508	0600042
060560509	0600043
060560601	0600044
060560602	0600045
060560603	0600046
060560604	0600047
061680404	0600048
061680405	0600049
061680406	0600050
061680501	0600051
061680502	0600052
061680503	0600053
061680601	0600054
061680602	0600055
061680603	0600056
061680604	0600057
061680701	0600058
061680702	0600059
061680801	0600060
061680802	0600061
061680803	0600062
061680804	0600063
061680805	0600064
061680806	0600065
061680807	0600066
061680901	0600067
061680902	0600068
061680903	0600069
061680904	0600070
061680905	0600071
061680906	0600072
062700311	0600073
062700312	0600074
062700313	0600075
062700314	0600076
062700315	0600077
062700316	0600078
062700401	0600079
062700402	0600080
062700403	0600081
062700404	0600082
062700405	0600083
062700406	0600084
062700407	0600085
062700408	0600086
062700409	0600087
