ID	CD_MCA
260290220000098	2602902200000003
260290220000057	2602902200000003
260290220000091	2602902200000004
260290220000081	2602902200000004
260290220000127	2602902200000004
260290220000114	2602902200000004
260290220000119	2602902200000004
260290220000116	2602902200000004
260290220000135	2602902200000004
260290220000063	2602902200000004
260290220000074	2602902200000004
260290220000092	2602902200000004
260290220000139	2602902200000004
260290220000026	2602902200000004
260290220000142	2602902200000004
260290220000099	2602902200000004
260290220000122	2602902200000004
260290220000108	2602902200000004
260290220000080	2602902200000004
260290220000136	2602902200000004
260290220000140	2602902200000004
260290220000076	2602902200000004
260290220000144	2602902200000004
260290220000049	2602902200000004
260290220000113	2602902200000004
260290220000132	2602902200000004
260290220000087	2602902200000004
260290220000050	2602902200000004
260290220000143	2602902200000004
260290220000058	2602902200000004
260290220000129	2602902200000004
260290220000062	2602902200000004
260290220000107	2602902200000004
260290220000083	2602902200000004
260290220000102	2602902200000004
260290220000137	2602902200000004
260290220000065	2602902200000004
260290220000138	2602902200000004
260290220000120	2602902200000004
260290220000145	2602902200000004
260290220000125	2602902200000004
260290220000146	2602902200000004
260290220000131	2602902200000004
260290220000077	2602902200000004
260290220000126	2602902200000004
260290220000112	2602902200000004
260290220000115	2602902200000004
260290220000100	2602902200000004
260290220000059	2602902200000004
260290220000084	2602902200000004
260290220000096	2602902200000004
260290220000051	2602902200000004
260290220000130	2602902200000004
260290220000094	2602902200000004
260290220000086	2602902200000004
260290220000093	2602902200000004
260290220000082	2602902200000004
260290220000060	2602902200000004
260290220000123	2602902200000004
260290220000073	2602902200000004
260290220000128	2602902200000004
260290220000124	2602902200000004
260290220000067	2602902200000005
260290220000066	2602902200000005
260290220000141	2602902200000006
260290220000069	2602902200000006
260290220000008	2602902200000007
260290220000009	2602902200000008
260290220000104	2602902200000009
260290220000071	2602902200000009
260290220000134	2602902200000009
260290220000133	2602902200000009
260290220000070	2602902200000009
260290220000011	2602902200000010
260290220000012	2602902200000011
260290220000014	2602902200000012
260290220000017	2602902200000013
260290220000020	2602902200000014
260290220000029	2602902200000015
260290220000030	2602902200000016
260290220000031	2602902200000017
260290220000088	2602902200000018
260290220000089	2602902200000018
260290220000034	2602902200000019
260290220000118	2602902200000020
260290220000117	2602902200000020
260290220000052	2602902200000021
260290220000053	2602902200000021
260290220000040	2602902200000022
260290220000041	2602902200000023
260290220000042	2602902200000024
260345405060106	2603454050600001
260345405060130	2603454050600001
260345405060132	2603454050600001
260345405060133	2603454050600001
260345405060131	2603454050600001
260345405060002	2603454050600002
260345405060003	2603454050600003
260345405060004	2603454050600004
260345405060005	2603454050600005
260345405060006	2603454050600006
260345405060007	2603454050600007
260345405060008	2603454050600008
260345405060137	2603454050600009
260345405060136	2603454050600009
260345405060010	2603454050600010
260345405060011	2603454050600011
260345405060128	2603454050600012
260345405060129	2603454050600012
260345405060013	2603454050600013
260345405060014	2603454050600014
260345405060015	2603454050600015
260345405060146	2603454050600016
260345405060018	2603454050600017
260345405060019	2603454050600018
260345405060020	2603454050600019
260345405060021	2603454050600020
260345405060109	2603454050600021
260345405060110	2603454050600021
260345405060023	2603454050600022
260345405060138	2603454050600023
260345405060145	2603454050600023
260345405060144	2603454050600023
260345405060026	2603454050600024
260345405060028	2603454050600025
260345405060037	2603454050600026
260345405060112	2603454050600026
260345405060140	2603454050600026
260345405060118	2603454050600026
260345405060141	2603454050600026
260345405060117	2603454050600026
260345405060032	2603454050600027
260345405060033	2603454050600028
260345405060034	2603454050600029
260345405060125	2603454050600030
260345405060124	2603454050600030
260345405060040	2603454050600030
260345405060041	2603454050600031
260345405060042	2603454050600032
260345405060043	2603454050600033
260345405060044	2603454050600034
260345405060045	2603454050600035
260345405060046	2603454050600036
260345405060047	2603454050600037
260345405060048	2603454050600038
260345405060049	2603454050600039
260345405060050	2603454050600040
260345405060051	2603454050600041
260345405060108	2603454050600042
260345405060121	2603454050600042
260345405060142	2603454050600042
260345405060143	2603454050600042
260345405060054	2603454050600043
260345405060055	2603454050600044
260345405060056	2603454050600045
260345405060057	2603454050600046
260345405060058	2603454050600047
260345405060059	2603454050600048
260345405060060	2603454050600049
260345405060061	2603454050600050
260345405060062	2603454050600051
260345405060063	2603454050600052
260345405060064	2603454050600053
260345405060065	2603454050600054
260345405060114	2603454050600055
260345405060127	2603454050600055
260345405060126	2603454050600055
260345405060113	2603454050600055
260345405060122	2603454050600056
260345405060123	2603454050600056
260345405060068	2603454050600057
260345405060069	2603454050600058
260345405060070	2603454050600059
260345405060071	2603454050600060
260345405060072	2603454050600061
260345405060073	2603454050600062
260345405060074	2603454050600063
260345405060075	2603454050600064
260345405060076	2603454050600065
260345405060077	2603454050600066
260345405060078	2603454050600067
260345405060079	2603454050600068
260345405060080	2603454050600069
260345405060081	2603454050600070
260345405060082	2603454050600071
260345405060083	2603454050600072
260345405060116	2603454050600073
260345405060115	2603454050600073
260345405060085	2603454050600074
260345405060086	2603454050600075
260345405060134	2603454050600076
260345405060135	2603454050600076
260345405060088	2603454050600077
260345405060089	2603454050600078
260345405060102	2603454050600079
260345405060103	2603454050600079
260345405060091	2603454050600080
260345405060092	2603454050600081
260345405060093	2603454050600082
260345405060094	2603454050600083
260345405060095	2603454050600084
260345405060096	2603454050600085
260345405060097	2603454050600086
260345405060098	2603454050600087
260345405060120	2603454050600088
260345405060119	2603454050600088
260345405060100	2603454050600089
260345405070038	2603454050700001
260345405070039	2603454050700001
260345405070080	2603454050700002
260345405070040	2603454050700002
260345405070079	2603454050700002
260345405070043	2603454050700003
260345405070042	2603454050700003
260345405070004	2603454050700004
260345405070005	2603454050700005
260345405070081	2603454050700006
260345405070044	2603454050700006
260345405070045	2603454050700006
260345405070082	2603454050700006
260345405070008	2603454050700007
260345405070048	2603454050700008
260345405070049	2603454050700008
260345405070047	2603454050700008
260345405070046	2603454050700008
260345405070087	2603454050700008
260345405070012	2603454050700009
260345405070013	2603454050700010
260345405070014	2603454050700011
260345405070051	2603454050700012
260345405070073	2603454050700012
260345405070076	2603454050700012
260345405070074	2603454050700012
260345405070075	2603454050700012
260345405070072	2603454050700012
260345405070068	2603454050700013
260345405070067	2603454050700013
260345405070054	2603454050700014
260345405070055	2603454050700014
260345405070018	2603454050700015
260345405070085	2603454050700016
260345405070086	2603454050700016
260345405070056	2603454050700017
260345405070057	2603454050700017
260345405070022	2603454050700018
260345405070023	2603454050700019
260345405070060	2603454050700020
260345405070071	2603454050700020
260345405070077	2603454050700020
